TruckSID;ActualWeightFront;ActualWeightBack;ActualWeightTotal;Engine;Transmission;FrontAxlePosition;WheelBase;Overhang;FrameRails;Liner;FrontEndExt;Cab;RearAxels;RearSusp;FrontSusp;RearWheels;RearTires;FrontWheels;FrontTires;TagAxle;EngineFamily;TransmissionFamily
29861;11120;6730;17850;1012011;2700028;3690005;252;80;403012;404002;4070004;5000004;330444;3500004;3700011;9140014;933469;9050015;930469;3P1998;101D100;270C25
26828;9790;8300;18090;1010026;2700022;3690005;195;104;403011;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D56;270C24
31215;11210;8440;19650;1012019;2700028;3690005;195;98;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D102;270C25
28391;11520;8910;20430;1010060;2700028;3690005;195;98;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D67;270C25
29373;10980;9600;20580;1012019;2700028;3690005;192;110;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D102;270C25
28300;12102;6190;18292;1012002;2700022;3690005;213;62;403011;404002;4070004;5000004;330444;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D97;270C24
29258;11220;8850;20070;1012019;2700028;3690005;195;98;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D102;270C25
28830;10400;5930;16330;1012011;2700022;3690005;201;62;403011;404002;4070004;5000001;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
28767;11380;6730;18110;1012003;2700028;3690005;180;62;403012;404998;4070004;5000004;330444;3500004;3700011;9140016;933469;9050015;930469;3P1998;101D97;270C25
32807;10750;6590;17340;1012002;2700022;3690005;219;74;403012;404998;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C24
30152;11170;6660;17830;1012003;2700027;3690005;210;104;403012;404998;4070004;5000001;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D97;270C25
29311;10440;6170;16610;1012011;2700022;3690005;195;98;403012;404998;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
28238;10370;5650;16020;1012011;2700022;3690005;195;62;403011;404998;4070004;5000001;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
30438;9670;7800;17470;1012011;2700021;3690005;195;104;403012;404998;4070004;5000001;3300041;3500003;3700011;9140005;933469;9052003;930469;3P1998;101D100;270C24
32966;11820;7290;19110;1012019;2700028;3690005;222;104;403012;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D102;270C25
28278;10410;6110;16520;1012011;2700022;3690005;195;62;403011;404002;4070004;5000004;330444;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
29519;11430;6860;18290;1012002;2700028;3690005;219;3618545;403012;404002;4070004;5000003;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
30928;10460;6620;17080;1012011;2700022;3690005;207;86;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
30213;11070;6950;18020;1012003;2700027;3690005;231;104;403012;404998;4070004;5000001;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D97;270C25
35882;9380;7680;17060;1012011;2700022;3690005;195;104;403012;404998;4070004;5000001;3300041;3500003;3700011;9142005;933469;9052003;930469;3P1998;101D100;270C24
31954;11140;7510;18650;1012002;2700028;3690005;204;98;403012;404002;4070004;5000003;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
32134;10650;7180;17830;1012011;2700028;3690005;195;104;403012;404998;4070004;5000004;330444;3500004;3700011;9140016;933469;9050015;930469;3P1998;101D100;270C25
29122;11340;6920;18260;1012002;2700028;3690005;180;62;403012;404998;4070004;5000004;330444;3500004;3700011;9140016;933469;9050015;930469;3P1998;101D97;270C25
29299;10380;6320;16700;1012011;2700028;3690005;219;104;403012;404998;4070004;5000002;330444;3500004;3700002;9140005;933062;9052003;930469;3P1998;101D100;270C25
36151;12160;7710;19870;1012019;2700028;3690005;246;74;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D102;270C25
32931;11000;9500;20500;1012019;2700028;3690005;186;104;403011;404998;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D102;270C25
28258;10320;5980;16300;1012011;2700022;3690005;216;74;403011;404002;4070004;5000002;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
27121;12650;6920;19570;1010075;2700028;3690005;195;104;403012;404002;4070004;5000001;330507;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D69;270C25
28432;11880;6990;18870;1012019;2700028;3690005;204;104;403012;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
29107;11030;7040;18070;1012002;2700028;3690005;219;104;403012;404998;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
35787;11350;6980;18330;1012003;2700028;3690005;207;86;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050017;930821;3P1998;101D97;270C25
33080;10850;6820;17670;1012011;2700028;3690005;207;86;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D100;270C25
29647;11860;7160;19020;1012019;2700028;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
30909;10790;6560;17350;1012011;2700022;3690005;222;56;403012;404002;4070004;5000001;330444;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
35354;9880;8760;18640;1012011;2700022;3690005;198;104;403012;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
31054;11310;7740;19050;1012011;2700028;3690005;249;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933469;9050015;930469;3P1998;101D100;270C25
31177;10480;6950;17430;1012011;2700022;3690005;213;62;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
35016;9940;9310;19250;1012011;2700022;3690005;198;104;403011;404002;4070004;5000001;330444;3500004;3700002;9142003;933469;9052003;930469;3P10008;101D100;270C24
34508;11460;7300;18760;1012002;2700028;3690005;219;74;403012;404002;4070004;5000003;330444;3500004;3700002;9140014;933063;9050015;930469;3P1998;101D97;270C25
33021;10960;7020;17980;1012002;2700028;3690005;222;80;403012;404002;4070004;5000003;330444;3500004;3700002;9140022;933469;9050037;930469;3P1998;101D97;270C25
31913;10960;7100;18060;1012002;2700028;3690005;216;68;403012;404998;4070004;5000003;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
26822;10170;7150;17320;1010026;2700022;3690005;222;104;403012;404002;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D56;270C24
29400;10830;6870;17700;1012002;2700021;3690005;226;104;4030004;404001;4070004;5000004;3300041;3500004;3700011;9140005;933062;9052003;930469;3P1998;101D97;270C24
31284;10200;8550;18750;1012002;2700022;3690005;195;104;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D97;270C24
28962;11570;8910;20480;1012019;2700028;3690005;195;98;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D102;270C25
28953;11440;6820;18260;1012002;2700028;3690005;216;68;403012;404002;4070004;5000003;330444;3500004;3700002;9140033;9330002;9052003;930469;3P1998;101D97;270C25
34462;10660;6740;17400;1012011;2700028;3690005;222;80;403012;404002;4070004;5000002;3300041;3500003;3700002;9140014;933062;9050015;930469;3P1998;101D100;270C25
31005;10350;8758;19108;1012002;2700022;3690005;198;104;403012;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D97;270C24
35519;12140;7260;19400;1012019;2700028;3690005;207;86;403012;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
30553;10880;6500;17380;1012011;2700022;3690005;183;68;403012;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
26657;10310;6250;16560;1010026;2700022;3690005;216;74;403011;404002;4070004;5000002;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D56;270C24
28575;9650;8300;17950;1012011;2700022;3690005;198;104;403011;404998;4070004;5000002;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
28340;10300;6330;16630;1012011;2700022;3690005;210;74;403011;404002;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
29847;10130;6170;16300;1012011;2700022;3690005;210;68;403012;404998;4070004;5000002;3300041;3500003;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
30197;11130;7480;18610;1012002;2700021;3690005;226;104;4030004;404001;4070004;5000004;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D97;270C24
35217;10620;7320;17940;1012011;2700022;3690005;213;104;403012;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
29879;10590;6810;17400;1012011;2700022;3690005;210;80;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
26823;9555;8360;17915;1010026;2700022;3690005;195;104;403011;404998;4070004;5000002;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D56;270C24
29828;11030;6500;17530;1012002;2700021;3690005;189;104;403011;404998;4070004;5000004;3300041;3500004;3700011;9140005;933062;9052003;930469;3P10211;101D97;270C24
33073;10330;6770;17100;1012011;2700022;3690005;201;104;403012;404998;4070004;5000002;3300041;3500014;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
29529;9660;9460;19120;1012011;2700022;3690005;192;110;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
29935;9800;8450;18250;1012011;2700022;3690005;198;104;403012;404002;4070004;5000001;330444;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
32394;10480;5930;16410;1012002;2700021;3690005;216;68;403012;404998;4070004;5000003;3300041;3500004;3700011;9142005;933062;9052003;930469;3P1998;101D97;270C24
26782;9940;7760;17700;1010026;2700027;3690005;186;98;403012;404998;4070004;5000001;3300041;3500003;3700002;9142003;933469;9052003;930469;3P1998;101D56;270C25
29257;10400;6210;16610;1012011;2700027;3690005;210;104;403012;404998;4070004;5000001;3300044;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C25
30885;10930;6570;17500;1012002;2700028;3690005;216;104;403012;404998;4070004;5000002;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D97;270C25
31478;10630;7240;17870;1012011;2700022;3690005;222;80;403012;404002;4070004;5000002;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
36223;11290;9290;20580;1012019;2700028;3690005;186;104;403012;404002;4070004;5000004;330444;3500004;3700011;9140016;933469;9050015;930469;3P1998;101D102;270C25
28286;12500;7090;19590;1010075;2700028;3690005;207;86;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D69;270C25
28752;12670;7550;20220;1010075;2700028;3690005;216;74;403012;404002;4070004;5000002;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D69;270C25
35515;10360;6630;16990;1012011;2700022;3690005;207;86;403012;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
26698;10380;5930;16310;1010026;2700022;3690005;207;62;403011;404002;4070004;5000001;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D56;270C24
31018;10570;9470;20040;1012011;2700022;3690005;195;104;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P10008;101D100;270C24
33220;10780;6700;17480;1012002;2700028;3690005;222;80;403012;404998;4070004;5000002;330444;3500004;3700002;9142003;933063;905549;930821;3P1998;101D97;270C25
29360;12280;7880;20160;1012019;2700028;3690005;213;110;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P10008;101D102;270C25
31896;10720;6300;17020;1012011;2700028;3690005;195;68;403012;404998;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D100;270C25
32291;12210;6830;19040;1012019;2700028;3690005;222;80;403012;404998;4070004;5000003;330444;3502000;3700002;9142004;933074;9050015;930469;3P1998;101D102;270C25
26964;10430;9010;19440;1010026;2700028;3690005;195;98;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D56;270C25
35605;10580;6820;17400;1012011;2700022;3690005;216;68;403012;404998;4070004;5000003;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
30509;10020;8450;18470;1012011;2700022;3690005;195;98;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
29435;11140;7980;19120;1012019;2700028;3690005;189;104;403012;404998;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D102;270C25
34548;11290;7200;18490;1012002;2700028;3690005;222;80;403012;404002;4070005;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
29986;10410;7270;17680;1012011;2700022;3690005;198;104;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
30963;11290;9060;20350;1012019;2700028;3690005;186;104;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D102;270C25
35587;11180;7300;18480;1012002;2700022;3690005;213;62;403012;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D97;270C24
26952;10200;7810;18010;1012002;2700021;3690005;192;104;403012;404998;4070004;5000003;3300041;3500004;3700011;9140005;933062;9052003;930469;3P1998;101D97;270C24
30949;10190;8060;18250;1012011;2700022;3690005;219;104;403012;404998;4070004;5000002;3300041;3500003;3700011;9140005;933469;9052003;930469;3P1998;101D100;270C24
29873;11070;6790;17860;1012002;2700028;3690005;222;80;403012;404998;4070004;5000003;330444;3500004;3700002;9140005;933469;9052003;930469;3P1998;101D97;270C25
26955;10730;5320;16050;1012002;2700021;3690005;222;68;403012;404998;4070004;5000003;3300041;3500004;3700011;9140005;933062;9052003;930469;3P1998;101D97;270C24
35568;10640;7140;17780;1012011;2700022;3690005;219;80;403012;404002;4070004;5000002;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
31620;10090;6730;16820;1012011;2700022;3690005;210;104;403012;404998;4070004;5000002;330444;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
29759;10920;6810;17730;1012001;2700022;3690005;216;68;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C24
29725;10770;9510;20280;1012002;2700028;3690005;252;104;403012;404002;4070004;5000003;330507;3500004;3700011;9140016;933469;9050015;930469;3P1998;101D97;270C25
35045;11980;7290;19270;1012019;2700028;3690005;231;104;403012;404002;4070004;5000001;330444;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D102;270C25
31336;10270;6200;16470;1012011;2700028;3690003;209;68;403012;404998;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D100;270C25
26957;10280;8200;18480;1012003;2700027;3690005;186;122;403012;404998;4070004;5000001;3300041;3500004;3700011;9140005;933062;9052003;930469;3P1998;101D97;270C25
35264;10210;5890;16100;1012011;2700022;3690005;201;62;403012;404998;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
29638;10460;7080;17540;1012011;2700022;3690005;213;104;403011;404002;4070004;5000001;330444;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
32983;10280;7840;18120;1012011;2700027;3690005;195;104;403012;404998;4070004;5000004;3300041;3500004;3700011;9142003;933469;9052003;930469;3P1998;101D100;270C25
32296;11750;6450;18200;1012019;2700028;3690005;198;74;403012;404002;4070004;5000001;330444;3502000;3700002;9142004;933074;905111;930469;3P1998;101D102;270C25
32131;10570;6930;17500;1012011;2700027;3690005;210;104;403012;404998;4070004;5000004;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D100;270C25
30809;9830;8620;18450;1012011;2700022;3690005;195;104;403011;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
31218;11870;7170;19040;1012019;2700028;3690005;210;80;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D102;270C25
35616;9760;8720;18480;1012011;2700022;3690005;195;104;403012;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
31118;10670;8400;19070;1012002;2700022;3690005;195;98;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D97;270C24
31484;10520;9460;19980;1012011;2700022;3690005;195;110;403012;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D100;270C24
35161;10920;7490;18410;1012011;2700028;3690005;249;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D100;270C25
32107;10220;6120;16340;1012011;2700021;3690005;225;104;403012;404998;4070004;5000002;3300041;3500003;3700002;9140022;933062;9050037;930469;3P1998;101D100;270C24
27089;11270;7280;18550;1012002;2700028;3690005;219;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
